Item,Transaction,Kuantitas
JEMURAN LIPAT NAGATO,735,1 
AQUAMARINE,736,1 
TAPLAK MEJA EMAS,737,1 
MASKER DUCKBIL PUTIH,737,1 
MASKER DUCKBIL HITAM,738,1 
RACUN CICAK,739,1 
STIKER MOMO,740,1 
SAPU DUK BINTANG,740,3 
BOX EZ 30,741,1 
JEMURAN MENARA SHENAR,742,1 
CUTER TRANSPARAN,743,1 
MAGICOM MIYAKO 528,743,2 
JAM VINODA JUMBO,743,1 
PANCI KUAH ENAMEL 20,743,1 
JEMURAN ALUMINIUM STANDART WARNA,744,1 
JEMURAN ALUMINIUM STANDART WARNA,744,1 
KORDEN SMOKRING,745,1 
BATANG KORDEN 1M,746,1 
BATANG KORDEN 1.5M,746,1 
PANCI KUAH ENAMEL 20,747,1 
SETRIKA TD,747,5 
SAPU LIDI PRING BULAT,748,1 
TOBELO COKLAT GOLDEN BALLS,748,1 
PANCI KUAH ENAMEL 20,748,1 
FRYPAN SET PANCI,749,1 
MASKER DUCKBIL PUTIH,750,1 
SIRUP ABC DUS,751,1 
SPRINGBED BIGDREAM 180,752,1 
REGULATOR + SLANG MIYAKO,752,1 
SARINGAN TEH TANGGUNG,753,1 
MAGICOM MIYAKO 528,754,2 
BATANG KORDEN 1M,754,2 
LEMARI PIRING SLIDING PLUS LACI 6P,754,1 
BATANG KORDEN 1M,755,1 
KORDEN SMOKRING,755,1 
PANCI KUAH ENAMEL 20,756,1 
STIKER MOMO,756,1 
SIRUP ABC DUS,756,1 
MASKER DUCKBIL ANAK,757,1 
LEMARI FAWSLINE 3 SUSUN,758,3 
SPRINGBED VALENCIA,759,1 
KURMA GOLDEN VALLEY,760,2 
BOTOL KACA KAKTUS,760,2 
BOTOL MINUM 750ML SL,760,2 
TOPLES KACA SET 4PCS,761,1 
MASKER DUCKBIL HITAM,761,1 
BASRENG ORI,761,1 
MAGICOM MIYAKO 528,762,1 
KOMPOR RINNAI 511C,763,1 
WAJAN WARNA GSF,763,1 
SENDOK/GARPU BATIK,763,1 
MASKER DUCKBIL PUTIH,764,1 
MASKER DUCKBIL HITAM,764,1 
TEMPAT TISU KOTAK PANJANG,764,1 
TEETH WHITENING,764,1 
BATANG KORDEN 1.5M,764,2 
TOPRON,765,1 
RAK PIRING MASTER,765,2 
RACUN CICAK,766,1 
MUKENA PRADA PRINCES,766,1 
MINYAK KITA 1L,766,3 
AGAR-AGAR INACO 1 KG,767,1 
PERASAN JERUK STENLIS,768,1 
PANCI KUAH ENAMEL 20,768,1 
MANTEL PONCO AURORA,768,5 
LAMPU LEED 5 WATT,769,1 
SPATULA SET GSF 4507,770,1 
PANCI KUAH ENAMEL 20,771,1 
KURSI SUSAN,772,1 
KARTU MEMBER,773,1 
SENDOK/GARPU  BIASA,773,1 
LEMARI 3 P GALFANIS ANAK,774,2 
MANTEL PONCO AURORA,775,1 
BONEKA BOBA LED XL,775,1 
PANCI KUAH ENAMEL 20,776,1 
TEETH WHITENING,777,1 
BOTOL MINUM 750ML SL,778,1 
MAWAR LAUNDRY REFILL,779,1 
PAYUNG LIPAT MOTIF,780,1 
PAYUNG 16 JARI,781,1 
HANDUK KARAKTER ANAK,782,1 
RAK KAMAR MANDI KOTAK,782,1 
SPRINGBED BIGDREAM 180,783,1 
MINYAK KITA 1L,783,1 
MASKER DUCKBIL HITAM,783,2 
WAFER TANGO,784,3 
BOTOL MINUM 750ML SL,785,1 
SELIMUT KARAKTER ANAK,785,1 
KOOMPOR PORTABLE OMICO,785,1 
BASRENG ORI,785,1 
KERANJANG PAJERO WARNA,785,2 
JAM VINODA JUMBO,786,3 
SIOMAY,786,2 
BASRENG ORI,786,1 
KOOMPOR PORTABLE OMICO,787,2 
KRIPIK KACA,787,1 
KERANJANG PAJERO POLOS,788,1 
PAYUNG PELANGI JUMBO,788,1 
STIKER MOMO,789,1 
MANTEL PONCO PANJANG,790,5 
KERANJANG PAJERO WARNA,790,2 
JEMURAN POPOK 30  HOKIESTAR,790,2 
KOOMPOR PORTABLE OMICO,790,1 
BASRENG ORI,791,1 
NAMPAN 5 SL GEDE,791,1 
KRIPIK KACA,792,1 
CIMOL,793,1 
KERANJANG PAJERO POLOS,794,1 
PISANG COKLAT,794,1 
MASKER DUCKBIL PUTIH,794,1 
MASKER DUCKBIL HITAM,795,1 
DOUBLE HANGER BY SHENAR,795,2 
MASKER DUCKBIL PUTIH,795,1 
TREMOS SOLARIS LION STAR,795,3 
KRIPIK KACA,795,1 
SAPU LIDI PRING BULAT,796,1 
PILUS KENCUR,796,1 
CIMOL,797,1 
KRIPIK KACA,797,3 
PISANG COKLAT,797,2 
TOPRON,797,1 
PISANG COKLAT,797,2 
KOOMPOR PORTABLE OMICO,797,2 
CIMOL,798,2 
PISANG COKLAT,799,3 
PILUS KENCUR,800,3 
BASRENG ORI,800,1 
KRIPIK KACA,800,2 
KOOMPOR PORTABLE OMICO,800,2 
LEM DEXTON BOTOL,800,2 
KURMA GOLDEN VALLEY,800,1 
STAN HANGER TOPI,800,1 
PANCI KUAH ENAMEL 20,800,1 
BELLAROSA BERKAH,800,1 
PRIORITAS NU NUT,801,8 
BELLA ROSA DANTE SERIES,801,3 
CANGKIR PLASTIK JAGO 6PCS,801,1 
WALLPAPER DINDING,802,1 
WALLPAPER DAPUR 5M,803,1 
KIPAS WELHOME BERDIRI 1681,803,1 
MASKER DUCKBIL PUTIH,803,1 
KERANJANG PAJERO POLOS,804,1 
MANTEL PONCO AURORA,804,1 
KRIPIK KACA,804,1 
MASKER DUCKBIL HITAM,804,1 
RACUN CICAK,804,1 
KRIPIK KACA,804,1 
KRIPIK KACA,805,1 
KOOMPOR PORTABLE OMICO,806,1 
BASRENG ORI,806,1 
SANTAN SASA,806,1 
SIOMAY,807,1 
SEBELAK PUTIH,808,1 
PISANG COKLAT,809,1 
PIRING 2 WARNA,810,1 
SPRINGBED VALENCIA,810,2 
BASRENG ORI,810,1 
RAK COSMIC 3SSN ABU,811,1 
PANCI KUAH ENAMEL 20,812,1 
BUSA LIPAT UK 140,813,1 
CIMOL,813,1 
PISANG COKLAT,813,1 
KRIPIK KACA,814,1 
ROYAL FOAM KAIN ZAKAT,815,1 
ROYAL FOAM KAIN ZAKAT,816,1 
SEBELAK PUTIH,817,1 
BASRENG ORI,817,1 
KRIPIK KACA,818,1 
EMBER 40L WARNA PAIL UKIR,819,1 
EMBER 40L WARNA PAIL UKIR,819,1 
WAFER TANGO,819,5 
BOX CONTAINER,820,2 
KOOMPOR PORTABLE OMICO,820,1 
BAK HITAM 28 SJP,820,1 
PISANG COKLAT,821,1 
SEBELAK PUTIH,822,1 
BASRENG ORI,822,1 
SPRITE/COCA COLA/fFANTA 1 KRAT,822,1 
BASRENG ORI,823,3 
PISANG COKLAT,823,2 
MASKER DUCKBIL PUTIH,823,1 
KOOMPOR PORTABLE OMICO,824,1 
BASRENG ORI,824,3 
KERANJANG PAJERO POLOS,824,1 
BOTOL MINUM 750ML SL,825,1 
SPRITE/COCA COLA/fFANTA 1 KRAT,825,1 
NAMPAN 4 SEDENG,826,1 
KOOMPOR PORTABLE OMICO,827,1 
SIOMAY,827,1 
KRIPIK KACA,827,1 
TEMPAT TISU KOTAK PANJANG,828,1 
TEKO VACUM,828,1 
SAPU TEPES,828,1 
NAMPAN 4 SEDENG,829,2 
RAK COSMIC 3SSN ABU,829,1 
KERANJANG PAJERO WARNA,830,1 
SPREI ILLUSION 160,830,1 
KOOMPOR PORTABLE OMICO,831,2 
CIMOL,831,1 
LOYANG ROTI 3PCS,831,1 
CUTER TRANSPARAN,831,5 
TREMOS ELEPHANT,832,2 
GELAS JUS PORTO,832,1 
KOOMPOR PORTABLE OMICO,833,2 
sebelak warna,833,1 
SEBELAK PUTIH,833,1 
KRIPIK KACA,834,2 
SIRUP ABC DUS,835,1 
MASKER DUCKBIL PUTIH,836,1 
CIMOL,837,1 
PILUS KENCUR,837,2 
KERANJANG PAJERO POLOS,838,1 
SENDOK/GARPU BATIK,838,1 
PANCI KUAH ENAMEL 20,839,1 
STIKER MOMO,839,1 
KRIPIK KACA,839,2 
TREMOS INDOGLASS 750ML,840,1 
BASRENG ORI,841,1 
KOOMPOR PORTABLE OMICO,842,1 
CANGKIR SET BROWN,843,1 
MASKER DUCKBIL ANAK,844,1 
AGAR-AGAR INACO 1 KG,845,1 
SANDAL POLKADOT,845,3 
BOLA MANDI 25,846,2 
TEKO SET JAGO,847,1 
BANTAL/GULING MAHKOTA MERAH,848,2 
SARUNG BANTAL/GULING HOMEMADE,848,1 
sebelak warna,848,1 
PANCI KUAH ENAMEL 20,848,3 
MASKER DUCKBIL PUTIH,849,1 
TIMBANGAN GSF 2OKG,850,1 
SANTAN SASA,850,1 
GABUS UBI UNGU,850,1 
KERANJANG PAJERO POLOS,851,1 
KRIPIK KACA,852,1 
BOTOL KACA LUCKYDAY,853,1 
TEMPAT TISU KOTAK PANJANG,853,1 
MASKER DUCKBIL PUTIH,854,1 
BOX CB 95,854,2 
MASKER DUCKBIL PUTIH,854,3 
RODA KAKI KULKAS,855,1 
GELAS MUG TTP 1 WARNA,856,1 
MASKER DUCKBIL ANAK,856,1 
SPREI ILLUSION 160,857,1 
MASKER DUCKBIL ANAK,857,1 
BAJU BAYI LENGAN PANJANG,857,1 
RAK PIRING EKONOMI BESAR,857,1 
EMBER 20 SJP HITAM,858,1 
AGAR-AGAR INACO 1 KG,858,1 
KURSI ANAK BY SHINPO,859,1 
SIRUP ABC DUS,859,1 
AGAR-AGAR INACO 1 KG,860,1 
PISAU SULTAN,861,4 
lemari piring keramik 2p almanium,861,3 
MEJA BELAJAR JUMBO+ KURSI APANEL,862,2 
KOOMPOR PORTABLE OMICO,863,2 
sebelak warna,863,1 
TEKO SET JAGO,864,1 
JAM DINDING ANGKA,864,1 
sebelak warna,865,1 
GELAS MUG TTP 1 WARNA,866,1 
MAK ENAK KACANG,866,1 
BOX CONTAINER,867,1 
LEMARI 4SSN FAWSLINE WARNA WARNI,867,1 
SIRUP ABC DUS,867,1 
BUSA ROYAL 140x20,868,2 
PAYUNG 16 JARI,868,1 
SANTAN SASA,868,1 
PANCI KUAH ENAMEL 20,868,2 
WALLPAPER DINDING,868,2 
MINYAK KITA 1L,868,1 
WALLPAPER DAPUR 5M,868,1 
ROYAL KACANG,868,2 
BELLA ROSA DANTE SERIES,868,2 
PRIORITAS NU NUT,868,1 
ROYAL COKLAT,868,3 
SAMPAH INJAK,868,1 
KESED ANYAMAN,868,1 
KRIPIK KACA,868,1 
KERANJANG PAJERO POLOS,868,1 
sebelak warna,868,1 
PILUS KENCUR,868,2 
BATANG KORDEN 2M,868,1 
MANTEL PONCO AURORA,868,1 
KORDEN SMOKRING,868,1 
KURSI JATI MINIMALIS,869,1 
RAK PIRING ALUMINIUM BIASA,870,3 
lemari piring keramik 2p almanium,871,1 
BATANG KORDEN 1.5M,872,1 
BATANG KORDEN 1M,872,1 
MAK ENAK KACANG,873,1 
KRIPIK KACA,874,1 
DISPENSER WD 289 HOT N COOL,875,2 
MAK ENAK KACANG,876,1 
MAK ENAK MIX,876,1 
KURMA AL QASEEM,877,1 
MEJA BELAJAR JUMBO+ KURSI APANEL,877,1 
RACUN CICAK,877,1 
TREMOS ELEPHANT,878,1 
JEMURAN ALUMINIUM STANDART WARNA,879,3 
WAJAN GAGANG STENLIS  UK32,879,1 
PIRING PLASTIK CAP JAGO,879,1 
MASKER EARLOOP 3PLY,880,1 
CANGKIR FRONTERA,881,1 
MAK ENAK MIX,881,1 
SAPU DUK BINTANG,881,1 
MAK ENAK KACANG,882,1 
DISPENSER WD 289 HOT N COOL,883,1 
MASKER DUCKBIL HITAM,883,1 
GABUS UBI UNGU,884,1 
SPRITE/COCA COLA/fFANTA 1 KRAT,884,1 
BOTOL KACA KAKTUS,884,1 
MAINAN TARIK,885,2 
KURMA AL QASEEM,886,4 
SIRUP ABC DUS,886,1 
MAINAN TARIK,886,1 
ROYAL COKLAT,886,1 
RAK PIRING JUMBO,887,1 
LEMARI ACTIV KACA MASUK 3P,887,1 
CANGKIR FRONTERA,887,2 
MASKER DUCKBIL HITAM,888,1 
MASKER EARLOOP 3PLY,888,1 
DISPENSER WD 289 HOT N COOL,888,1 
MAK ENAK KACANG,888,2 
MIE SEDAP,889,1 
KERANJANG PAJERO POLOS,890,1 
PISANG COKLAT,890,1 
KOOMPOR PORTABLE OMICO,891,1 
GABUS UBI UNGU,891,1 
PILUS KENCUR,891,2 
KERANJANG PAJERO WARNA,891,2 
BANGKU BAKSO HITAM TABITA,892,1 
PANCI KUAH ENAMEL 20,892,2 
KURMA GOLDEN VALLEY 1 KG,893,1 
KURMA AL QASEEM,893,2 
MAK ENAK KACANG,894,1 
PIRING PLASTIK CAP JAGO,895,1 
CANGKIR FRONTERA,896,1 
SAMBUNGAN KRAN,896,1 
BOTOL MINUM BALING & BUNNY,896,1 
CANGKIR FRONTERA,896,1 
PISAU SULTAN,896,2 
CANGKIR FRONTERA,896,1 
JAM VINODA JUMBO,897,2 
RAK PIRING JUMBO,897,1 
KIPAS DINDING WELHOME 1663E,897,1 
TEETH WHITENING,898,1 
KURMA AL QASEEM,898,3 
PAYUNG 16 JARI,899,1 
RAK COSMIC 3SSN ABU,900,1 
MANTEL JAKET CELANA TIKTOK,900,2 
PLAYMATE  EXCLUSIVE,901,1 
KURMA GOLDEN VALLEY,902,1 
TOPRON,902,1 
RACUN CICAK,902,1 
MASKER DUCKBIL PUTIH,902,1 
CUTER TRANSPARAN,904,2 
DIPAN SULTAN,904,2 
JAM DINDING MOTIF LOVE,905,1 
JAM DINDING 5002 TEA POT,905,2 
RACUN TIKUS,906,1 
JEMURAN POPOK 30  HOKIESTAR,907,1 
PLAYMATE  EXCLUSIVE,908,1 
MAK ENAK MIX,909,1 
KRIPIK KACA,910,1 
BASRENG ORI,911,1 
PLAYMATE  EXCLUSIVE,911,1 
MANTEL JAKET CELANA TIKTOK,911,1 
RANTANG GOLDEN,912,1 
TREMOS SOLARIS LION STAR,913,2 
KIPAS WELHOME BERDIRI 1681,913,1 
BLENDER OMEGA NATIONAL,914,1 
CUTER TRANSPARAN,915,1 
sebelak warna,915,2 
WAJAN KUPING ENAMEL,916,3 
PIRING PLASTIK CAP JAGO,917,1 
MASKER DUCKBIL PUTIH,917,1 
JAM DINDING ANGKA,918,1 
CANGKIR FRONTERA,919,7 
MAK ENAK MIX,919,3 
PIRING PLASTIK CAP JAGO,920,1 
MAK ENAK KACANG,920,1 
KURMA AL QASEEM,921,1 
RANTANG GOLDEN,921,1 
HANDUK KARAKTER ANAK,922,1 
GABUS UBI UNGU,923,1 
DIPAN SULTAN,924,2 
PILUS KENCUR,924,1 
FRYPAN 3288,924,2 
KURMA AL QASEEM,924,2 
BUSA ROYAL REE 140x22,924,1 
MASKER EARLOOP 3PLY,924,1 
PLAYMATE  EXCLUSIVE,924,1 
MASKER DUCKBIL PUTIH,924,1 
BASRENG ORI,925,1 
sebelak warna,926,1 
CIMOL,926,1 
KRIPIK KACA,927,5 
SANTAN SASA,928,1 
GABUS UBI UNGU,929,1 
KURMA AL QASEEM,929,1 
PISANG COKLAT,930,1 
BASRENG ORI,930,1 
GAGANG SUPERMOP,931,1 
SETRIKA TD,931,1 
MANTEL ELMONDO KELELAWAR,932,2 
REGULATOR + SLANG MIYAKO,932,1 
TIMBANGAN DAPUR KENMASTER,933,1 
BASRENG ORI,934,1 
KIPAS WELHOME BERDIRI 1681,934,1 
TOPLES PUZZLE SET,935,1 
TREMOS SOLARIS LION STAR,935,1 
KARTU MEMBER,935,1 
GABUS UBI UNGU,936,1 
REGULATOR DESTEC PANDOM METER,937,1 
KARTU MEMBER,938,1 
SETRIKA COSMOS 318,938,1 
MEJA SETRIKA DUDUK,938,1 
CANGKIR FRONTERA,939,2 
SPIN MOP STENLIS BY SHENAR,940,3 
RANTANG GOLDEN,941,5 
MASKER DUCKBIL HITAM,941,2 
PRIORITAS COKLAT DREAM,941,1 
ROYAL KACANG,941,2 
BOX 10 EZ,942,1 
SIRUP ABC DUS,942,1 
SENDOK/GARPU BATIK,942,1 
MANTEL JAKET CELANA TIKTOK,942,1 
KRIPIK KACA,943,1 
DALEMAN MAGICOM,944,1 
KRIPIK KACA,944,1 
KOOMPOR PORTABLE OMICO,945,1 
SIRUP ABC DUS,945,2 
SENDOK/GARPU BATIK,946,1 
KARTU MEMBER,947,1 
MAINAN GALON JUMBO,947,1 
MASKER EARLOOP 3PLY,948,1 
MASKER DUCKBIL PUTIH,948,1 
KERANJANG PAJERO WARNA,949,1 
PLAYMATE BAYI,949,1 
MEJA BELAJAR JUMBO+ KURSI APANEL,949,1 
MAINAN TARIK,950,4 
WALLPAPER DINDING,950,1 
JAM DINDING ANGKA,951,2 
KORDEN SMOKRING,951,3 
PISANG COKLAT,952,1 
BATANG KORDEN 1.5M,953,1 
KURMA AL QASEEM,953,1 
PAYUNG PELANGI JUMBO,954,1 
KOPER 24'',954,1 
MAINAN TARIK,955,1 
KIPAS WELHOME BERDIRI 1681,955,1 
KOOMPOR PORTABLE OMICO,956,1 
SIOMAY,957,1 
RANTANG JAGO STENLIS,957,1 
MASKER DUCKBIL HITAM,957,1 
KOMPOR PORTABLE MYVO,957,1 
TEFLON MAXIM 26,958,5 
TEETH WHITENING,959,2 
TREMOS SOLARIS LION STAR,959,2 
MASKER DUCKBIL PUTIH,960,1 
MASKER DUCKBIL ANAK,960,1 
PIRING PLASTIK CAP JAGO,961,1 
TEMPAT TISU KOTAK PANJANG,962,1 
MAWAR LAUNDRY REFILL,963,1 
DIPAN SULTAN,964,1 
GAGANG SUPERMOP,965,1 
PAYUNG 16 JARI,966,1 
BUSA INOAC 160x20,966,1 
MASKER DUCKBIL HITAM,966,1 
EMBER 40L WARNA PAIL UKIR,966,2 
SAPU TEPES,967,2 
MASKER EARLOOP 3PLY,967,2 
MAK ENAK MIX,967,3 
MAK ENAK KACANG,967,1 
JEMURAN ALUMINIUM STANDART WARNA,968,1 
CANGKIR FRONTERA,969,1 
BANGKU BAKSO HITAM TABITA,970,1 
TOPLES KACA SET 4PCS,971,1 
JAM DINDING ANGKA,972,1 
SPIN MOP STENLIS BY SHENAR,973,1 
KRIPIK KACA,973,1 
KRIPIK KACA,973,1 
SPRINGBED VALENCIA,974,2 
TALENAN KAYU KCL,975,1 
DISPENSER WD 289 HOT N COOL,976,1 
MASKER DUCKBIL PUTIH,976,1 
CANGKIR FRONTERA,977,1 
KOOMPOR PORTABLE OMICO,978,2 
KERANJANG PAJERO POLOS,978,1 
MASKER DUCKBIL HITAM,979,1 
ceret plastik jago,979,1 
MASKER DUCKBIL PUTIH,980,1 
KERANJANG PAJERO WARNA,980,1 
TEKO SET JAGO,980,1 
CUTER TRANSPARAN,981,1 
BAD COVER BONITA 180X200,982,1 
SPREI RUMBAI ILLUSIONS,983,1 
